# origin; destination; customers
125; 12; 7
125; 13; 2
125; 14; 1
125; 15; 13
125; 16; 1
125; 17; 2
125; 18; 1
125; 20; 2
125; 21; 4
125; 22; 1
125; 23; 45
125; 24; 1
125; 29; 2
125; 30; 49
125; 33; 5
125; 35; 1
125; 37; 1
125; 38; 5
125; 39; 1
125; 40; 5
125; 41; 1
125; 42; 1
125; 44; 1
125; 47; 1
125; 51; 1
125; 52; 4
125; 53; 1
125; 56; 1
125; 59; 3
125; 62; 28
125; 63; 1
125; 65; 3
125; 67; 4
125; 72; 6
125; 73; 22
125; 76; 1
125; 81; 1
125; 83; 1
125; 84; 1
125; 85; 9
125; 87; 2
125; 89; 19
125; 90; 1
125; 92; 6
125; 94; 4
125; 96; 5
125; 97; 1
125; 98; 93
125; 99; 4
125; 101; 1
125; 102; 5
125; 103; 1
125; 104; 1
125; 106; 1
125; 110; 54
125; 111; 2
125; 112; 1
125; 113; 1
125; 115; 2
125; 117; 7
125; 118; 3
125; 119; 2
125; 121; 14
125; 122; 2
125; 124; 2
125; 126; 15
125; 127; 8
125; 128; 14
125; 129; 37
125; 132; 10
125; 133; 1
125; 134; 35
125; 136; 16
125; 138; 15
125; 139; 143
126; 1; 26
126; 2; 1
126; 3; 1
126; 4; 1
126; 5; 11
126; 7; 11
126; 8; 21
126; 9; 3
126; 10; 5
126; 11; 35
126; 12; 35
126; 13; 4
126; 14; 2
126; 15; 78
126; 16; 3
126; 17; 10
126; 18; 9
126; 20; 8
126; 21; 18
126; 22; 4
126; 23; 40
126; 24; 5
126; 29; 7
126; 30; 81
126; 32; 2
126; 33; 30
126; 34; 2
126; 35; 4
126; 37; 3
126; 38; 65
126; 39; 3
126; 40; 41
126; 41; 6
126; 42; 3
126; 44; 4
126; 46; 1
126; 47; 20
126; 50; 1
126; 51; 3
126; 52; 16
126; 53; 12
126; 54; 1
126; 56; 7
126; 58; 1
126; 59; 28
126; 60; 1
126; 61; 2
126; 62; 34
126; 63; 5
126; 64; 2
126; 65; 9
126; 67; 20
126; 70; 1
126; 71; 4
126; 72; 23
126; 73; 83
126; 75; 1
126; 76; 4
126; 78; 1
126; 79; 2
126; 80; 1
126; 81; 7
126; 83; 4
126; 84; 2
126; 85; 37
126; 87; 27
126; 88; 1
126; 89; 168
126; 90; 1
126; 91; 2
126; 92; 45
126; 93; 1
126; 94; 18
126; 95; 1
126; 96; 22
126; 97; 4
126; 98; 53
126; 99; 28
126; 100; 12
126; 101; 5
126; 102; 35
126; 103; 3
126; 104; 7
126; 105; 1
126; 106; 5
126; 109; 2
126; 110; 364
126; 111; 9
126; 112; 4
126; 113; 4
126; 114; 2
126; 115; 9
126; 116; 1
126; 117; 46
126; 118; 15
126; 119; 5
126; 120; 1
126; 121; 229
126; 122; 85
126; 123; 2
126; 124; 8
126; 125; 15
126; 127; 71
126; 128; 212
126; 129; 312
126; 132; 68
126; 133; 6
126; 134; 145
126; 135; 2
126; 136; 80
126; 137; 2
126; 138; 101
126; 139; 944
126; 140; 5
127; 1; 20
127; 2; 2
127; 3; 1
127; 4; 1
127; 5; 19
127; 7; 108
127; 8; 22
127; 9; 3
127; 10; 5
127; 11; 78
127; 12; 72
127; 13; 6
127; 14; 2
127; 15; 131
127; 16; 4
127; 17; 7
127; 18; 16
127; 20; 11
127; 21; 40
127; 22; 4
127; 23; 32
127; 24; 9
127; 25; 1
127; 29; 10
127; 30; 81
127; 32; 5
127; 33; 59
127; 34; 2
127; 35; 4
127; 37; 4
127; 38; 96
127; 39; 2
127; 40; 363
127; 41; 10
127; 42; 7
127; 43; 1
127; 44; 7
127; 46; 1
127; 47; 30
127; 50; 1
127; 51; 3
127; 52; 31
127; 53; 14
127; 54; 2
127; 56; 10
127; 58; 1
127; 59; 774
127; 60; 1
127; 61; 5
127; 62; 19
127; 63; 9
127; 64; 3
127; 65; 16
127; 67; 38
127; 70; 1
127; 71; 8
127; 72; 31
127; 73; 109
127; 75; 2
127; 76; 6
127; 78; 2
127; 79; 3
127; 80; 2
127; 81; 13
127; 83; 7
127; 84; 4
127; 85; 73
127; 86; 1
127; 87; 16
127; 88; 1
127; 89; 92
127; 90; 1
127; 91; 4
127; 92; 293
127; 93; 1
127; 94; 50
127; 95; 1
127; 96; 28
127; 97; 5
127; 98; 41
127; 99; 120
127; 100; 3
127; 101; 5
127; 102; 13
127; 103; 4
127; 104; 10
127; 105; 1
127; 106; 9
127; 109; 3
127; 110; 737
127; 111; 20
127; 112; 5
127; 113; 5
127; 114; 4
127; 115; 14
127; 116; 1
127; 117; 60
127; 118; 23
127; 119; 5
127; 120; 1
127; 121; 43
127; 122; 132
127; 123; 3
127; 124; 12
127; 125; 8
127; 126; 71
127; 128; 986
127; 129; 951
127; 132; 61
127; 133; 11
127; 134; 43
127; 135; 4
127; 136; 92
127; 137; 4
127; 138; 219
127; 139; 1604
127; 140; 10
128; 1; 55
128; 2; 3
128; 3; 1
128; 4; 1
128; 5; 23
128; 7; 44
128; 8; 28
128; 9; 5
128; 10; 5
128; 11; 84
128; 12; 95
128; 13; 6
128; 14; 3
128; 15; 183
128; 16; 5
128; 17; 11
128; 18; 19
128; 20; 16
128; 21; 43
128; 22; 6
128; 23; 49
128; 24; 9
128; 25; 1
128; 29; 14
128; 30; 120
128; 32; 6
128; 33; 69
128; 34; 4
128; 35; 7
128; 36; 1
128; 37; 5
128; 38; 183
128; 39; 4
128; 40; 349
128; 41; 14
128; 42; 7
128; 43; 1
128; 44; 7
128; 46; 2
128; 47; 53
128; 50; 2
128; 51; 5
128; 52; 35
128; 53; 25
128; 54; 2
128; 56; 14
128; 58; 1
128; 59; 200
128; 60; 1
128; 61; 6
128; 62; 21
128; 63; 9
128; 64; 3
128; 65; 20
128; 67; 42
128; 70; 2
128; 71; 10
128; 72; 44
128; 73; 149
128; 75; 3
128; 76; 9
128; 78; 3
128; 79; 3
128; 80; 2
128; 81; 17
128; 83; 9
128; 84; 4
128; 85; 76
128; 86; 1
128; 87; 36
128; 88; 1
128; 89; 160
128; 90; 1
128; 91; 5
128; 92; 192
128; 93; 1
128; 94; 50
128; 95; 1
128; 96; 35
128; 97; 7
128; 98; 65
128; 99; 133
128; 100; 7
128; 101; 7
128; 102; 23
128; 103; 6
128; 104; 14
128; 105; 2
128; 106; 9
128; 109; 4
128; 110; 915
128; 111; 22
128; 112; 7
128; 113; 7
128; 114; 4
128; 115; 16
128; 116; 2
128; 117; 84
128; 118; 33
128; 119; 8
128; 120; 2
128; 121; 82
128; 122; 625
128; 123; 4
128; 124; 18
128; 125; 14
128; 126; 212
128; 127; 986
128; 129; 1273
128; 130; 1
128; 132; 94
128; 133; 14
128; 134; 91
128; 135; 6
128; 136; 122
128; 137; 7
128; 138; 276
128; 139; 2134
128; 140; 17
129; 1; 326
129; 2; 21
129; 3; 6
129; 4; 5
129; 5; 49
129; 6; 2
129; 7; 33
129; 8; 151
129; 9; 47
129; 10; 10
129; 11; 781
129; 12; 849
129; 13; 22
129; 14; 11
129; 15; 1348
129; 16; 25
129; 17; 39
129; 18; 78
129; 19; 2
129; 20; 17
129; 21; 333
129; 22; 27
129; 23; 125
129; 24; 41
129; 25; 3
129; 26; 1
129; 28; 1
129; 29; 73
129; 30; 435
129; 31; 3
129; 32; 49
129; 33; 708
129; 34; 25
129; 35; 38
129; 36; 3
129; 37; 21
129; 38; 64
129; 39; 24
129; 40; 1661
129; 41; 98
129; 42; 53
129; 43; 12
129; 44; 25
129; 45; 2
129; 46; 8
129; 47; 49
129; 48; 1
129; 50; 11
129; 51; 27
129; 52; 80
129; 53; 27
129; 54; 13
129; 56; 94
129; 58; 6
129; 59; 414
129; 60; 8
129; 61; 44
129; 62; 38
129; 63; 72
129; 64; 16
129; 65; 130
129; 66; 2
129; 67; 292
129; 68; 1
129; 69; 1
129; 70; 11
129; 71; 75
129; 72; 224
129; 73; 1198
129; 75; 19
129; 76; 53
129; 77; 1
129; 78; 10
129; 79; 10
129; 80; 15
129; 81; 124
129; 83; 56
129; 84; 28
129; 85; 538
129; 86; 3
129; 87; 213
129; 88; 6
129; 89; 477
129; 90; 2
129; 91; 41
129; 92; 327
129; 93; 10
129; 94; 95
129; 95; 7
129; 96; 171
129; 97; 27
129; 98; 197
129; 99; 2208
129; 100; 24
129; 101; 32
129; 102; 61
129; 103; 38
129; 104; 89
129; 105; 17
129; 106; 42
129; 109; 24
129; 110; 1284
129; 111; 50
129; 112; 30
129; 113; 29
129; 114; 34
129; 115; 144
129; 116; 11
129; 117; 626
129; 118; 54
129; 119; 32
129; 120; 7
129; 121; 206
129; 122; 120
129; 123; 15
129; 124; 106
129; 125; 37
129; 126; 312
129; 127; 951
129; 128; 1273
129; 130; 4
129; 131; 2
129; 132; 440
129; 133; 95
129; 134; 282
129; 135; 53
129; 136; 610
129; 137; 140
129; 138; 6034
129; 139; 25751
129; 140; 467
130; 1; 1
130; 8; 7
130; 11; 2
130; 12; 3
130; 15; 15
130; 18; 1
130; 20; 1
130; 21; 1
130; 22; 2
130; 24; 1
130; 29; 1
130; 30; 2
130; 31; 7
130; 33; 1
130; 34; 8
130; 35; 2
130; 39; 2
130; 48; 1
130; 51; 1
130; 56; 2
130; 63; 1
130; 65; 1
130; 67; 1
130; 72; 2
130; 73; 65
130; 76; 1
130; 81; 1
130; 82; 1
130; 85; 4
130; 87; 1
130; 89; 2
130; 96; 1
130; 98; 1
130; 99; 1
130; 101; 1
130; 103; 1
130; 104; 1
130; 106; 1
130; 110; 2
130; 113; 29
130; 115; 2
130; 117; 2
130; 118; 2
130; 121; 1
130; 124; 2
130; 128; 1
130; 129; 4
130; 132; 2
130; 133; 1
130; 134; 1
130; 136; 9
130; 138; 3
130; 139; 31
131; 1; 3
131; 11; 1
131; 12; 23
131; 15; 272
131; 18; 7
131; 21; 1
131; 24; 76
131; 30; 2
131; 32; 1
131; 41; 1
131; 50; 2
131; 54; 7
131; 56; 1
131; 63; 8
131; 64; 1
131; 65; 4
131; 67; 2
131; 71; 2
131; 73; 15
131; 75; 2
131; 80; 1
131; 81; 1
131; 84; 2
131; 85; 11
131; 91; 1
131; 98; 1
131; 106; 13
131; 110; 2
131; 115; 2
131; 118; 3
131; 129; 2
131; 135; 2
131; 136; 2
131; 139; 12
132; 1; 45
132; 2; 5
132; 3; 2
132; 4; 3
132; 5; 8
132; 6; 1
132; 7; 2
132; 8; 149
132; 9; 80
132; 10; 2
132; 11; 72
132; 12; 141
132; 13; 6
132; 14; 3
132; 15; 328
132; 16; 8
132; 17; 121
132; 18; 12
132; 19; 1
132; 20; 3
132; 21; 38
132; 22; 22
132; 23; 28
132; 24; 7
132; 25; 1
132; 29; 18
132; 30; 117
132; 31; 1
132; 32; 9
132; 33; 75
132; 34; 11
132; 35; 19
132; 36; 1
132; 37; 5
132; 38; 5
132; 39; 14
132; 40; 39
132; 41; 23
132; 42; 8
132; 43; 2
132; 44; 4
132; 45; 1
132; 46; 1
132; 47; 6
132; 50; 2
132; 51; 11
132; 52; 12
132; 53; 4
132; 54; 2
132; 56; 29
132; 58; 1
132; 59; 29
132; 60; 7
132; 61; 9
132; 62; 7
132; 63; 17
132; 64; 2
132; 65; 29
132; 66; 1
132; 67; 47
132; 70; 3
132; 71; 9
132; 72; 59
132; 73; 647
132; 75; 3
132; 76; 12
132; 77; 1
132; 78; 2
132; 79; 2
132; 80; 3
132; 81; 26
132; 83; 12
132; 84; 6
132; 85; 111
132; 87; 616
132; 88; 1
132; 89; 508
132; 91; 4
132; 92; 35
132; 93; 2
132; 94; 13
132; 95; 12
132; 96; 101
132; 97; 7
132; 98; 51
132; 99; 77
132; 100; 9
132; 101; 31
132; 102; 49
132; 103; 10
132; 104; 22
132; 105; 3
132; 106; 6
132; 109; 5
132; 110; 176
132; 111; 7
132; 112; 7
132; 113; 11
132; 114; 5
132; 115; 48
132; 116; 3
132; 117; 411
132; 118; 10
132; 119; 9
132; 120; 2
132; 121; 91
132; 122; 9
132; 123; 2
132; 124; 29
132; 125; 10
132; 126; 68
132; 127; 61
132; 128; 94
132; 129; 440
132; 130; 2
132; 133; 20
132; 134; 121
132; 135; 8
132; 136; 640
132; 137; 22
132; 138; 198
132; 139; 3182
132; 140; 47
133; 1; 76
133; 2; 64
133; 3; 1
133; 4; 1
133; 5; 1
133; 7; 1
133; 8; 18
133; 9; 1
133; 10; 1
133; 11; 46
133; 12; 243
133; 13; 12
133; 14; 1
133; 15; 1384
133; 16; 2
133; 17; 3
133; 18; 114
133; 20; 35
133; 21; 33
133; 22; 4
133; 23; 3
133; 24; 29
133; 25; 1
133; 28; 16
133; 29; 10
133; 30; 14
133; 31; 1
133; 32; 30
133; 33; 28
133; 34; 3
133; 35; 3
133; 37; 1
133; 38; 3
133; 39; 2
133; 40; 9
133; 41; 410
133; 42; 9
133; 43; 1
133; 44; 349
133; 45; 5
133; 46; 1
133; 50; 6
133; 51; 2
133; 52; 2
133; 54; 3
133; 56; 34
133; 58; 20
133; 59; 5
133; 61; 185
133; 62; 8
133; 63; 37
133; 64; 7
133; 65; 3210
133; 67; 40
133; 68; 8
133; 69; 9
133; 70; 6
133; 71; 8
133; 72; 29
133; 73; 156
133; 75; 17
133; 76; 56
133; 78; 66
133; 79; 169
133; 80; 17
133; 81; 726
133; 83; 182
133; 84; 17
133; 85; 170
133; 86; 89
133; 87; 1
133; 89; 21
133; 91; 3
133; 92; 6
133; 93; 135
133; 94; 3
133; 95; 1
133; 96; 23
133; 97; 2
133; 98; 7
133; 99; 18
133; 101; 4
133; 102; 3
133; 103; 24
133; 104; 73
133; 105; 1
133; 106; 72
133; 109; 35
133; 110; 27
133; 111; 1
133; 112; 2
133; 113; 2
133; 114; 6
133; 115; 27
133; 116; 1
133; 117; 22
133; 118; 171
133; 119; 1
133; 121; 7
133; 122; 4
133; 123; 122
133; 124; 45
133; 125; 1
133; 126; 6
133; 127; 11
133; 128; 14
133; 129; 95
133; 130; 1
133; 132; 20
133; 134; 8
133; 135; 3
133; 136; 57
133; 138; 53
133; 139; 508
133; 140; 1
134; 1; 40
134; 2; 2
134; 3; 1
134; 4; 2
134; 5; 9
134; 7; 6
134; 8; 53
134; 9; 4
134; 10; 12
134; 11; 48
134; 12; 45
134; 13; 9
134; 14; 3
134; 15; 106
134; 16; 5
134; 17; 25
134; 18; 11
134; 20; 12
134; 21; 26
134; 22; 13
134; 23; 52
134; 24; 8
134; 25; 1
134; 29; 11
134; 30; 158
134; 32; 3
134; 33; 42
134; 34; 4
134; 35; 9
134; 36; 1
134; 37; 5
134; 38; 23
134; 39; 6
134; 40; 30
134; 41; 8
134; 42; 4
134; 44; 7
134; 46; 2
134; 47; 7
134; 50; 1
134; 51; 6
134; 52; 13
134; 53; 4
134; 54; 1
134; 56; 10
134; 58; 1
134; 59; 16
134; 60; 1
134; 61; 3
134; 62; 63
134; 63; 8
134; 64; 2
134; 65; 15
134; 67; 30
134; 70; 1
134; 71; 4
134; 72; 36
134; 73; 174
134; 75; 2
134; 76; 5
134; 78; 2
134; 79; 2
134; 80; 1
134; 81; 9
134; 83; 5
134; 84; 3
134; 85; 60
134; 86; 1
134; 87; 43
134; 88; 1
134; 89; 309
134; 90; 2
134; 91; 2
134; 92; 26
134; 93; 1
134; 94; 12
134; 95; 3
134; 96; 45
134; 97; 6
134; 98; 105
134; 99; 26
134; 100; 15
134; 101; 16
134; 102; 123
134; 103; 4
134; 104; 9
134; 105; 1
134; 106; 8
134; 109; 2
134; 110; 185
134; 111; 7
134; 112; 6
134; 113; 7
134; 114; 2
134; 115; 15
134; 116; 2
134; 117; 69
134; 118; 21
134; 119; 10
134; 120; 2
134; 121; 384
134; 122; 30
134; 123; 3
134; 124; 13
134; 125; 35
134; 126; 145
134; 127; 43
134; 128; 91
134; 129; 282
134; 130; 1
134; 132; 121
134; 133; 8
134; 135; 3
134; 136; 159
134; 137; 2
134; 138; 118
134; 139; 1225
134; 140; 5
135; 1; 420
135; 2; 1
135; 7; 1
135; 8; 11
135; 11; 48
135; 12; 161
135; 13; 2
135; 15; 160
135; 17; 1
135; 18; 39
135; 20; 3
135; 21; 46
135; 22; 2
135; 23; 1
135; 30; 3
135; 32; 9
135; 33; 8
135; 34; 1
135; 35; 1
135; 38; 1
135; 39; 1
135; 40; 4
135; 41; 8
135; 42; 21
135; 43; 11
135; 44; 2
135; 50; 7
135; 52; 1
135; 54; 22
135; 56; 6
135; 59; 2
135; 60; 1
135; 61; 3
135; 62; 2
135; 63; 147
135; 64; 11
135; 65; 13
135; 67; 102
135; 72; 2
135; 73; 149
135; 76; 1
135; 78; 2
135; 80; 5
135; 81; 9
135; 83; 2
135; 84; 43
135; 85; 3231
135; 86; 1
135; 87; 5
135; 89; 7
135; 91; 23
135; 92; 2
135; 93; 1
135; 94; 1
135; 96; 9
135; 98; 2
135; 99; 10
135; 101; 2
135; 102; 1
135; 103; 1
135; 104; 2
135; 105; 16
135; 106; 41
135; 109; 1
135; 110; 9
135; 114; 11
135; 115; 101
135; 117; 4
135; 118; 20
135; 121; 3
135; 122; 2
135; 123; 4
135; 124; 4
135; 126; 2
135; 127; 4
135; 128; 6
135; 129; 53
135; 131; 2
135; 132; 8
135; 133; 3
135; 134; 3
135; 136; 17
135; 137; 3
135; 138; 4
135; 139; 29
136; 1; 207
136; 2; 13
136; 3; 6
136; 4; 9
136; 5; 13
136; 6; 2
136; 7; 2
136; 8; 870
136; 9; 4476
136; 10; 2
136; 11; 187
136; 12; 400
136; 13; 15
136; 14; 6
136; 15; 1038
136; 16; 19
136; 17; 89
136; 18; 104
136; 19; 2
136; 20; 80
136; 21; 106
136; 22; 84
136; 23; 46
136; 24; 13
136; 25; 2
136; 29; 46
136; 30; 229
136; 31; 7
136; 32; 28
136; 33; 108
136; 34; 42
136; 35; 56
136; 36; 3
136; 37; 11
136; 38; 11
136; 39; 47
136; 40; 56
136; 41; 68
136; 42; 23
136; 43; 6
136; 44; 6
136; 45; 1
136; 46; 2
136; 47; 8
136; 48; 1
136; 50; 3
136; 51; 32
136; 52; 21
136; 53; 5
136; 54; 15
136; 56; 93
136; 58; 1
136; 59; 47
136; 60; 58
136; 61; 26
136; 62; 76
136; 63; 59
136; 64; 3
136; 65; 79
136; 66; 1
136; 67; 156
136; 70; 8
136; 71; 15
136; 72; 148
136; 73; 4126
136; 74; 2
136; 75; 5
136; 76; 34
136; 77; 4
136; 78; 13
136; 79; 2
136; 80; 9
136; 81; 76
136; 82; 1
136; 83; 32
136; 84; 20
136; 85; 372
136; 86; 4
136; 87; 247
136; 88; 3
136; 89; 246
136; 91; 7
136; 92; 56
136; 93; 6
136; 94; 21
136; 95; 27
136; 96; 1268
136; 97; 14
136; 98; 89
136; 99; 143
136; 100; 4
136; 101; 111
136; 102; 43
136; 103; 28
136; 104; 62
136; 105; 9
136; 106; 53
136; 109; 15
136; 110; 270
136; 111; 12
136; 112; 16
136; 113; 30
136; 114; 14
136; 115; 219
136; 116; 8
136; 117; 338
136; 118; 197
136; 119; 19
136; 120; 4
136; 121; 90
136; 122; 26
136; 123; 19
136; 124; 84
136; 125; 16
136; 126; 80
136; 127; 92
136; 128; 122
136; 129; 610
136; 130; 9
136; 131; 2
136; 132; 640
136; 133; 57
136; 134; 159
136; 135; 17
136; 137; 263
136; 138; 183
136; 139; 3026
136; 140; 79
137; 1; 24
137; 2; 11
137; 8; 6
137; 11; 80
137; 12; 540
137; 13; 10
137; 15; 866
137; 17; 2
137; 18; 3
137; 20; 1
137; 21; 27
137; 22; 1
137; 23; 1
137; 24; 2
137; 30; 168
137; 32; 16
137; 33; 327
137; 38; 1
137; 40; 5
137; 41; 1
137; 42; 2
137; 43; 1
137; 44; 5
137; 47; 2
137; 53; 1
137; 54; 1
137; 56; 1
137; 59; 1
137; 60; 1
137; 61; 25
137; 62; 1
137; 63; 2
137; 64; 1
137; 65; 70
137; 67; 27
137; 71; 4
137; 73; 1094
137; 75; 1
137; 81; 72
137; 84; 1
137; 85; 478
137; 87; 11
137; 89; 14
137; 91; 2
137; 92; 71
137; 94; 1
137; 96; 13
137; 98; 69
137; 99; 10
137; 100; 1
137; 101; 1
137; 102; 1
137; 105; 2
137; 106; 2
137; 110; 301
137; 112; 12
137; 113; 2
137; 114; 1
137; 115; 6
137; 117; 81
137; 118; 2
137; 121; 3
137; 122; 1
137; 123; 1
137; 124; 1
137; 126; 2
137; 127; 4
137; 128; 7
137; 129; 140
137; 132; 22
137; 134; 2
137; 135; 3
137; 136; 263
137; 138; 421
137; 139; 16200
137; 140; 1686
138; 1; 278
138; 2; 11
138; 3; 3
138; 4; 3
138; 5; 17
138; 6; 1
138; 7; 1
138; 8; 98
138; 9; 13
138; 11; 773
138; 12; 544
138; 13; 11
138; 14; 5
138; 15; 827
138; 16; 13
138; 17; 21
138; 18; 5
138; 19; 1
138; 20; 54
138; 21; 281
138; 22; 16
138; 23; 48
138; 24; 3
138; 25; 1
138; 29; 36
138; 30; 190
138; 31; 2
138; 32; 31
138; 33; 357
138; 34; 15
138; 35; 21
138; 36; 2
138; 37; 9
138; 38; 18
138; 39; 14
138; 40; 216
138; 41; 57
138; 42; 42
138; 43; 2
138; 44; 6
138; 47; 3
138; 50; 1
138; 51; 15
138; 52; 28
138; 53; 2
138; 54; 1
138; 56; 56
138; 59; 108
138; 60; 1
138; 61; 25
138; 62; 68
138; 63; 50
138; 64; 1
138; 65; 72
138; 66; 1
138; 67; 242
138; 70; 6
138; 71; 5
138; 72; 112
138; 73; 855
138; 75; 1
138; 76; 29
138; 78; 1
138; 79; 1
138; 80; 9
138; 81; 72
138; 83; 31
138; 84; 19
138; 85; 410
138; 86; 4
138; 87; 92
138; 88; 3
138; 89; 154
138; 91; 3
138; 92; 99
138; 93; 5
138; 94; 31
138; 95; 4
138; 96; 60
138; 97; 12
138; 98; 81
138; 99; 715
138; 100; 1
138; 101; 19
138; 102; 27
138; 103; 21
138; 104; 49
138; 105; 8
138; 106; 49
138; 109; 13
138; 110; 406
138; 111; 17
138; 112; 14
138; 113; 2
138; 114; 25
138; 115; 113
138; 116; 5
138; 117; 157
138; 118; 136
138; 119; 15
138; 120; 3
138; 121; 80
138; 122; 48
138; 123; 1
138; 124; 59
138; 125; 15
138; 126; 101
138; 127; 219
138; 128; 276
138; 129; 6034
138; 130; 3
138; 132; 198
138; 133; 53
138; 134; 118
138; 135; 4
138; 136; 183
138; 137; 421
138; 139; 6752
138; 140; 3068
139; 1; 2798
139; 2; 111
139; 3; 35
139; 4; 36
139; 5; 148
139; 6; 12
139; 7; 193
139; 8; 1310
139; 9; 154
139; 10; 11
139; 11; 6132
139; 12; 11030
139; 13; 653
139; 14; 49
139; 15; 12476
139; 16; 130
139; 17; 285
139; 18; 950
139; 19; 10
139; 20; 551
139; 21; 2415
139; 22; 203
139; 23; 447
139; 24; 18
139; 25; 14
139; 26; 7
139; 28; 12
139; 29; 355
139; 30; 1849
139; 31; 21
139; 32; 288
139; 33; 4666
139; 34; 172
139; 35; 240
139; 36; 18
139; 37; 90
139; 38; 150
139; 39; 163
139; 40; 1344
139; 41; 563
139; 42; 369
139; 43; 79
139; 44; 18089
139; 45; 2
139; 46; 3
139; 47; 123
139; 48; 5
139; 50; 90
139; 51; 164
139; 52; 243
139; 53; 71
139; 54; 126
139; 56; 594
139; 58; 2
139; 59; 792
139; 60; 84
139; 61; 240
139; 62; 648
139; 63; 519
139; 64; 259
139; 65; 12567
139; 66; 8
139; 67; 2552
139; 70; 61
139; 71; 603
139; 72; 1110
139; 73; 11018
139; 74; 2
139; 75; 150
139; 76; 279
139; 77; 2
139; 78; 113
139; 79; 4
139; 80; 90
139; 81; 690
139; 82; 2
139; 83; 290
139; 84; 192
139; 85; 4118
139; 86; 37
139; 87; 1452
139; 88; 24
139; 89; 1901
139; 90; 39
139; 91; 310
139; 92; 790
139; 93; 53
139; 94; 262
139; 95; 55
139; 96; 909
139; 97; 117
139; 98; 774
139; 99; 3846
139; 100; 103
139; 101; 247
139; 102; 308
139; 103; 211
139; 104; 483
139; 105; 112
139; 106; 483
139; 108; 1
139; 109; 125
139; 110; 3432
139; 111; 147
139; 112; 130
139; 113; 425
139; 114; 214
139; 115; 1347
139; 116; 54
139; 117; 4784
139; 118; 1399
139; 119; 146
139; 120; 32
139; 121; 834
139; 122; 391
139; 123; 161
139; 124; 594
139; 125; 143
139; 126; 944
139; 127; 1604
139; 128; 2134
139; 129; 25751
139; 130; 31
139; 131; 12
139; 132; 3182
139; 133; 508
139; 134; 1225
139; 135; 29
139; 136; 3026
139; 137; 16200
139; 138; 6752
139; 140; 40916
140; 1; 39
140; 5; 1
140; 8; 11
140; 11; 122
140; 12; 25
140; 13; 1
140; 15; 26
140; 17; 3
140; 18; 6
140; 20; 1
140; 21; 42
140; 22; 2
140; 23; 1
140; 30; 3
140; 32; 1
140; 33; 257
140; 34; 1
140; 35; 1
140; 38; 2
140; 39; 1
140; 40; 15
140; 41; 2
140; 42; 4
140; 43; 2
140; 44; 2
140; 52; 1
140; 56; 1
140; 59; 3
140; 61; 1
140; 62; 2
140; 63; 4
140; 65; 4
140; 67; 40
140; 72; 1
140; 73; 61
140; 78; 1
140; 80; 1
140; 81; 2
140; 83; 1
140; 84; 2
140; 85; 42
140; 87; 24
140; 89; 32
140; 92; 3
140; 94; 1
140; 96; 21
140; 98; 2
140; 99; 24
140; 101; 2
140; 102; 3
140; 104; 1
140; 105; 3
140; 106; 4
140; 110; 15
140; 114; 2
140; 115; 9
140; 117; 144
140; 118; 4
140; 121; 7
140; 122; 4
140; 123; 1
140; 124; 1
140; 126; 5
140; 127; 10
140; 128; 17
140; 129; 467
140; 132; 47
140; 133; 1
140; 134; 5
140; 136; 79
140; 137; 1686
140; 138; 3068
140; 139; 40916
